CM_TARGET_GUID,CM_TARGET_TYPE,CM_TARGET_NAME,CM_SNAPSHOT_TYPE,LAST_COLLECTION_TIMESTAMP,ECM_SNAPSHOT_ID,NAME,VERSION,CURRENTLY_USED,EVER_USED,FIRST_USAGE_DATE,AUX_COUNT,FEATURE_INFO,TOTAL_SAMPLES,LAST_USAGE_DATE,LAST_SAMPLE_DATE,LAST_SAMPLE_PERIOD,DBID,DETECTED_USAGES
vgYdQAUVrNC746YcDsUrKA==,Mysql_pdb,EAGORSTG_CDBROOT,Mysql_pdbconfig,2023-03-13T08:37:20.000,vVXUDrhxYQHgU6W1MgopBw==,Partitioning (system),19.0.0.0.0,TRUE,,2020-05-09T15:08:31.000,24.56,1:T:I::1048575:0:1:::::32::0:ON0::N:N::0::0::::N1:I:I::1048575:0:1::LP:N:NU:32::0:F0::N:N::0::0::::N1:I:I::1048575:0:1::L:N:NU:32::0:F0::N:N::0::0::::N2:T:I::1048575:0:1:::::32::0:ON0::N:N::0::0::::N2:I:I::1048575:0:1::L:N:NU:32::0:F0::N:N::0::0::::N2:I:I::1048575:0:1::LP:N:U:32::0:F0::N:N::0::0::::N2:I:I::1048575:0:1::L:L:U:32::0:F0::N:N::0::0::::N3:T:I::1048575:0:1:::::32::0:ON0::N:N::0::0::::N4:T:H::100:0:2:::::100::0:ON0::N:N::0::0::::N4:I:::::4::GNP:N:U::::F:NO::::::::::5:T:L::1:0:1:::::1::0:ON0::N:N::0::0::::N5:I:L::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N6:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N7:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N8:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N8:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N8:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N9:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N9:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N9:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N10:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N11:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N11:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N12:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N13:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N13:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N14:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N14:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N14:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N15:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N15:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N15:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N16:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N16:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N16:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N17:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N17:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N18:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N18:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N19:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N20:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N20:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N22:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N24:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N24:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N25:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N25:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N26:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N27:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N28:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N29:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N30:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N31:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N31:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N32:T:R::1:0:1:::::1::0:ON0::N:N::,149,2023-03-12T01:38:38.000,2023-03-12T01:38:38.000,596208,549286151,149
gVdYsFrIBfJavfPSUb27dg==,Mysql_pdb,CT2ORPRD_CT2ORPDB,Mysql_pdbconfig,2023-03-13T09:43:47.000,1Zm08ZKG+wngU6W1MgrplA==,Traditional Audit,19.0.0.0.0,TRUE,,2021-08-11T15:31:37.000,0,"AUDIT_TRAIL=DB, EXTENDED; Number of system audit options=20; Number of object audit options=0",74,2023-03-11T15:39:25.000,2023-03-11T15:39:25.000,604846,366548152,74
sKAwjvJ3BCXYjUqjm5XHWQ==,Mysql_database,CT2ORSTG_CT2ORSTG1,Mysql_dbconfig,2023-03-13T09:43:26.000,vVV+zpXbHH7gU6W1MgqDYw==,Partitioning (system),19.0.0.0.0,TRUE,,2021-02-16T11:25:39.000,31.13,1:T:I::1048575:0:1:::::10::0:ON0::N:N::0::0::::N1:I:I::1048575:0:1::LP:N:NU:10::0:F0::N:N::0::0::::N1:I:I::1048575:0:1::L:N:NU:10::0:F0::N:N::0::0::::N2:T:I::1048575:0:1:::::10::0:ON0::N:N::0::0::::N2:I:I::1048575:0:1::L:N:NU:10::0:F0::N:N::0::0::::N2:I:I::1048575:0:1::LP:N:U:10::0:F0::N:N::0::0::::N2:I:I::1048575:0:1::L:L:U:10::0:F0::N:N::0::0::::N3:T:I::1048575:0:1:::::10::0:ON0::N:N::0::0::::N4:T:H::100:0:2:::::100::0:ON0::N:N::0::0::::N4:I:::::4::GNP:N:U::::F:NO::::::::::5:T:L::1:0:1:::::1::0:ON0::N:N::0::0::::N5:I:L::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N6:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N7:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N8:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N8:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N8:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N9:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N9:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N9:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N10:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N11:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N11:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N12:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N13:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N13:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N14:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N14:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N14:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N15:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N15:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N15:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N16:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N16:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N16:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N17:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N17:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N18:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N18:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N19:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N20:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N20:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N22:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N24:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N24:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N25:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N25:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N26:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N27:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N28:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N29:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N30:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N31:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N31:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N32:T:R::1:0:1:::::1::0:ON0::N:N::,108,2023-03-11T01:38:31.000,2023-03-11T01:38:31.000,609811,1451583141,108
Nv2wNMUW6D8XZrU9SAW83Q==,Mysql_pdb,MFTORSTG_MFTORPDB,Mysql_pdbconfig,2023-03-13T10:19:51.000,vVV5LfW7HIDgU6W1Mgp2RQ==,Automatic Undo Management,19.0.0.0.0,TRUE,,2020-08-05T09:46:48.000,0,"(Undo Blocks: , Max Concurrency: ) (Snapshot Old Info  Begin Time: , End Time: , SSOLD Error Count: ) ",136,2023-03-12T12:06:13.000,2023-03-12T12:06:13.000,604829,831191485,136
D5v4VLVG21XiAbJoAwpemw==,Mysql_pdb,EBORSTG_EBORPDB,Mysql_pdbconfig,2023-03-13T10:20:53.000,vVV4cMjYHHbgU6W1MgplHw==,ACFS,19.0.0.0.0,TRUE,,2021-10-22T04:15:38.000,,:num_filesystems:0,148,2023-03-12T18:05:08.000,2023-03-12T18:05:08.000,604843,772338391,73
7xQy02zXfxPgU6W1MgrbkQ==,Mysql_pdb,WSCORSTG_WSCORPDB,Mysql_pdbconfig,2023-03-13T08:34:47.000,7xQzirqPinTgU6W1Mgod3Q==,ACFS,19.0.0.0.0,TRUE,,2021-10-20T22:02:36.000,,:num_filesystems:0,117,2023-03-11T19:38:43.000,2023-03-11T19:38:43.000,604841,341029671,73
tlQqVS3KtjWgX2nEegCsuA==,Mysql_pdb,BSTORSDX_BSTORPDB,Mysql_pdbconfig,2023-03-13T08:35:41.000,vVXUDrgpYQHgU6W1MgopBw==,ACFS,19.0.0.0.0,TRUE,,2021-10-09T13:21:16.000,,:num_filesystems:0,136,2023-03-12T01:38:52.000,2023-03-12T01:38:52.000,604830,321181775,74
vKlmS7INVxqGz5u2CCbd8g==,Mysql_database,TIDORSTG_TIDORSTG1,Mysql_dbconfig,2023-03-14T00:31:31.000,vVV+zpbvHH7gU6W1MgqDYw==,Client Identifier,19.0.0.0.0,FALSE,,,0,,134,,2023-03-11T01:39:48.000,604800,1361335551,0
VaZea0WLXxqdkiGkKkPppw==,Mysql_pdb,DAASORPB_DASORPDB,Mysql_pdbconfig,2023-03-13T10:05:59.000,vZRDI3OonIjgU6W1MgoobA==,ACFS,19.0.0.0.0,TRUE,,2021-11-13T21:23:29.000,,:num_filesystems:0,141,2023-03-12T18:30:45.000,2023-03-12T18:30:45.000,604850,3264100189,70
xOA1Eby2gyvgU6W1MgqYhw==,Mysql_pdb,CRORPRD_CDBROOT,Mysql_pdbconfig,2023-03-13T09:41:06.000,xOA2lt8qojvgU6W1MgoSyw==,Automatic Segment Space Management (user),19.0.0.0.0,TRUE,,2020-09-01T14:36:40.000,,,132,2023-03-10T23:34:31.000,2023-03-10T23:34:31.000,605970,3032272776,132
DIfWgzyEwYjE0tKtaPUrTg==,Mysql_database,DSPSJPRD_DSPSJPRD21,Mysql_dbconfig,2023-03-14T00:57:59.000,vakDLQ/d6Q3gU6W1MgqXQw==,PDB I/O Rate Limits,19.0.0.0.0,FALSE,,,0,,142,,2023-03-11T00:14:14.000,608354,3571366990,0
g3XAHpKXCc94bzgFzG7QAQ==,Mysql_pdb,EMCORPRD_CDBROOT,Mysql_pdbconfig,2023-03-13T09:41:58.000,vZLmtNjsE2zgU6W1MgqFWQ==,ACFS,19.0.0.0.0,TRUE,,2021-11-13T03:42:03.000,,:num_filesystems:0,148,2023-03-10T23:33:48.000,2023-03-10T23:33:48.000,605927,3744729196,70
7xQy02zWfxPgU6W1MgrbkQ==,Mysql_pdb,WSCORSTG_CDBROOT,Mysql_pdbconfig,2023-03-13T08:34:47.000,7xQy/3N3gArgU6W1MgpnTg==,Partitioning (system),19.0.0.0.0,TRUE,,2020-12-14T13:32:45.000,38.15,1:T:I::1048575:0:1:::::32::0:ON0::N:N::0::0::::N1:I:I::1048575:0:1::LP:N:NU:32::0:F0::N:N::0::0::::N1:I:I::1048575:0:1::L:N:NU:32::0:F0::N:N::0::0::::N2:T:I::1048575:0:1:::::32::0:ON0::N:N::0::0::::N2:I:I::1048575:0:1::L:N:NU:32::0:F0::N:N::0::0::::N2:I:I::1048575:0:1::LP:N:U:32::0:F0::N:N::0::0::::N2:I:I::1048575:0:1::L:L:U:32::0:F0::N:N::0::0::::N3:T:I::1048575:0:1:::::32::0:ON0::N:N::0::0::::N4:T:H::100:0:2:::::100::0:ON0::N:N::0::0::::N4:I:::::4::GNP:N:U::::F:NO::::::::::5:T:L::1:0:1:::::1::0:ON0::N:N::0::0::::N5:I:L::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N6:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N7:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N8:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N8:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N8:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N9:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N9:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N9:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N10:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N11:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N11:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N12:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N13:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N13:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N14:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N14:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N14:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N15:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N15:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N15:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N16:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N16:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N16:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N17:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N17:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N18:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N18:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N19:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N20:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N20:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N22:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N24:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N24:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N25:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N25:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N26:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N27:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N28:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N29:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N30:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N31:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N31:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N32:T:R::1:0:1:::::1::0:ON0::N:N::,117,2023-03-11T01:38:38.000,2023-03-11T01:38:38.000,609817,341029671,117
TMQS44fE3vOYuxIKbKWpYA==,rac_database,BSTORSDX,Mysql_racconfig,2023-03-13T08:36:01.000,vVXUDHMYYP3gU6W1MgptWg==,ACFS Encryption,19.0.0.0.0,FALSE,,,0,,137,,2023-03-11T01:38:46.000,596206,321181775,0
7btZtFtZMU+j75+aDKrcug==,Mysql_pdb,ENRORPRD_CDBROOT,Mysql_pdbconfig,2023-03-13T09:42:30.000,vZLmtNmqE2zgU6W1MgqFWQ==,RMAN - Disk Backup,19.0.0.0.0,FALSE,,2020-05-20T15:50:14.000,1,,147,2022-11-19T02:03:53.000,2023-03-10T23:34:12.000,604800,2646858330,14
eCcP1FzqqUmjOx/XvTmUeQ==,Mysql_pdb,WOIORPRD_WOIORPDB,Mysql_pdbconfig,2023-03-13T10:02:55.000,vZSg9MBX4LPgU6W1MgpqRA==,ACFS,19.0.0.0.0,TRUE,,2021-11-14T15:23:39.000,,:num_filesystems:0,140,2023-03-11T11:30:21.000,2023-03-11T11:30:21.000,604845,669939283,69
Za+JjJA3lEWma0je+guBmg==,Mysql_database,MFTORPRD_MFTORPRD2,Mysql_dbconfig,2023-03-14T01:56:45.000,vZO6nHURNsXgU6W1MgpYGw==,cx_Mysql,19.0.0.0.0,TRUE,,2023-03-11T23:33:46.000,0,"Driver Versions=(8.3.0),Client Lib Versions=(19.18.0.0.0),Charsets=(AL32UTF8),Statement Caching",127,2023-03-11T23:33:46.000,2023-03-11T23:33:46.000,605925,510613448,1
eWURnFz/qPuWadydJCA5Gw==,Mysql_pdb,WORORSTG_CDBROOT,Mysql_pdbconfig,2023-03-13T10:16:42.000,vVV4tv2gHITgU6W1MgpYWg==,Unified Audit,19.0.0.0.0,TRUE,,2020-04-22T22:44:03.000,0,Pure Unified Auditing=FALSE; Number of Unified Audit policies=7; Number of Enabled Unified Audit policies=2; Number of Unified Audit policies with condition=0; Number of Unified Audit policies on DV=0; Number of Unified Audit policies on OLS=0; Number of Unified Audit policies on XS=2; Number of Unified Audit policies on DATAPUMP=0; Number of Unified Audit policies on PROTOCOL=0; Number of Enabled Unified Audit Contexts=0,151,2023-03-12T01:39:23.000,2023-03-12T01:39:23.000,613463,1422068276,151
0PuzDX1FBCltdFiivOcWvg==,Mysql_pdb,OPMORSTG_OPMORPDB,Mysql_pdbconfig,2023-03-13T10:16:46.000,vVV+zpb9HH7gU6W1MgqDYw==,ACFS,19.0.0.0.0,TRUE,,2021-10-23T16:15:55.000,,:num_filesystems:0,149,2023-03-11T23:05:46.000,2023-03-11T23:05:46.000,604838,2591552930,73
L91JLTmtVFnwUZDlix739Q==,Mysql_pdb,WOCORQA_WOCORPDB,Mysql_pdbconfig,2023-03-13T10:25:38.000,vLNEsh1Vk3HgU6W1MgqMDQ==,ACFS,19.0.0.0.0,FALSE,,2020-12-12T10:25:39.000,,:num_filesystems:0,136,2022-11-05T23:31:24.000,2023-03-12T09:57:51.000,604845,2581807300,73
vVT2sTEKyQLgU6W1MgqX+Q==,Mysql_database,TIDORSTG_TIDORSTG2,Mysql_dbconfig,2023-03-13T08:34:53.000,vVV4tv51HITgU6W1MgpYWg==,ACFS,19.0.0.0.0,TRUE,,2021-10-23T10:15:55.000,0,:num_filesystems:0,134,2023-03-11T01:39:48.000,2023-03-11T01:39:48.000,604800,1361335551,73
3VOh9rvbrRzgU6W1MgqqJg==,Mysql_database,BSTSJPRD_BSTSJPRD1,Mysql_dbconfig,2023-03-14T03:13:56.000,3VRGR/uhWBHgU6W1Mgoa7g==,Advanced Index Compression,19.0.0.0.0,FALSE,,,0,,127,,2023-03-12T00:17:05.000,601129,2480993997,0
BtesZQsrk9crnA1Rt5aJeA==,Mysql_database,WDCORSTG_WDCORSTG1,Mysql_dbconfig,2023-03-14T00:33:52.000,yJsFIXBTFJXgU6W1MgrqFQ==,ACFS,12.2.0.1.0,TRUE,,2021-07-28T19:15:00.000,0,:num_filesystems:0,85,2023-03-11T01:39:47.000,2023-03-11T01:39:47.000,596161,839590691,85
O4zy89e/f9cwcZUfu579PQ==,Mysql_pdb,WOIORDEV_WOIORPDB,Mysql_pdbconfig,2023-03-13T15:08:24.000,vS6+4T6izVXgU6W1MgoMOA==,ACFS,19.0.0.0.0,FALSE,,2020-12-12T11:19:01.000,,:num_filesystems:0,151,2022-11-06T09:06:54.000,2023-03-12T15:56:56.000,604847,1532444918,73
